,Date,signal,short_mavg,long_mavg
2488,2024-01-19,1.0,374.7788018798828,336.70680053710936
2489,2024-01-22,1.0,375.4984020996094,337.2534506225586
2490,2024-01-23,1.0,376.21240173339845,337.82625061035156
2491,2024-01-24,1.0,377.0498016357422,338.38105056762697
2492,2024-01-25,1.0,377.75380126953127,338.9584504699707
2493,2024-01-26,1.0,378.49880126953127,339.56395050048826
2494,2024-01-29,1.0,379.28780151367187,340.1951005554199
2495,2024-01-30,1.0,380.066201171875,340.7888505554199
2496,2024-01-31,1.0,380.4944006347656,341.3460504150391
2497,2024-02-01,1.0,381.1730004882813,341.9209504699707
2498,2024-02-02,1.0,381.8486004638672,342.53520050048826
2499,2024-02-05,1.0,382.5002001953125,343.1212004089355
2500,2024-02-06,1.0,383.05299987792966,343.7181004333496
2501,2024-02-07,1.0,383.78539978027345,344.3595503234863
2502,2024-02-08,1.0,384.49539978027343,345.0212503051758
2503,2024-02-09,1.0,385.25239929199216,345.746900177002
2504,2024-02-12,1.0,385.98059936523435,346.34635025024414
2505,2024-02-13,1.0,386.52879943847654,346.8538003540039
2506,2024-02-14,1.0,387.22839904785155,347.36495025634764
2507,2024-02-15,1.0,387.9767987060547,347.86995025634764
2508,2024-02-16,1.0,388.60759887695315,348.3632002258301
2509,2024-02-20,1.0,389.2873992919922,348.85515029907225
2510,2024-02-21,1.0,389.9119989013672,349.3390002441406
2511,2024-02-22,1.0,390.6603985595703,349.8440002441406
2512,2024-02-23,1.0,391.4411987304687,350.35245025634765
2513,2024-02-26,1.0,392.1043988037109,350.85515029907225
2514,2024-02-27,1.0,392.76659912109375,351.33100036621096
2515,2024-02-28,1.0,393.6023992919922,351.8190504455566
2516,2024-02-29,1.0,394.4605993652344,352.3424005126953
2517,2024-03-01,1.0,395.25599975585936,352.8572006225586
