,Cash,Position,pnl,g_sl,g_tp,close,amount,multiplier,no_trades,no_wins
409,-0.01,0.0,-1000.01,51.16,59.23,53.69,53.85,18.57,3.0,1.0
410,-0.01,0.0,-1000.01,51.16,59.23,53.93,53.85,18.57,3.0,1.0
411,-0.01,0.0,-1000.01,51.16,59.23,54.35,53.85,18.57,3.0,1.0
412,-0.01,0.0,-1000.01,51.16,59.23,55.22,53.85,18.57,3.0,1.0
413,-0.01,0.0,-1000.01,51.16,59.23,55.21,53.85,18.57,3.0,1.0
414,-0.01,0.0,-1000.01,51.16,59.23,54.2,53.85,18.57,3.0,1.0
415,-0.01,0.0,-1000.01,51.16,59.23,55.91,53.85,18.57,3.0,1.0
416,-0.01,0.0,-1000.01,51.16,59.23,55.81,53.85,18.57,3.0,1.0
417,-0.01,0.0,-1000.01,51.16,59.23,55.79,53.85,18.57,3.0,1.0
418,-0.01,0.0,-1000.01,51.16,59.23,54.98,53.85,18.57,3.0,1.0
419,-0.01,0.0,-1000.01,51.16,59.23,55.27,53.85,18.57,3.0,1.0
420,-0.01,0.0,-1000.01,51.16,59.23,54.06,53.85,18.57,3.0,1.0
421,-0.01,0.0,-1000.01,51.16,59.23,55.14,53.85,18.57,3.0,1.0
422,-0.01,0.0,-1000.01,51.16,59.23,55.2,53.85,18.57,3.0,1.0
423,-0.01,0.0,-1000.01,51.16,59.23,56.13,53.85,18.57,3.0,1.0
424,-0.01,0.0,-1000.01,51.16,59.23,55.7,53.85,18.57,3.0,1.0
425,-0.01,0.0,-1000.01,51.16,59.23,54.13,53.85,18.57,3.0,1.0
426,-0.01,0.0,-1000.01,51.16,59.23,54.83,53.85,18.57,3.0,1.0
427,-0.01,0.0,-1000.01,51.16,59.23,55.35,53.85,18.57,3.0,1.0
428,-0.01,0.0,-1000.01,51.16,59.23,55.82,53.85,18.57,3.0,1.0
429,-0.01,0.0,-1000.01,51.16,59.23,55.67,53.85,18.57,3.0,1.0
430,-0.01,0.0,-1000.01,51.16,59.23,55.95,53.85,18.57,3.0,1.0
431,-0.01,0.0,-1000.01,51.16,59.23,56.55,53.85,18.57,3.0,1.0
432,-0.01,0.0,-1000.01,51.16,59.23,56.31,53.85,18.57,3.0,1.0
433,-0.01,0.0,-1000.01,51.16,59.23,55.48,53.85,18.57,3.0,1.0
434,-0.01,0.0,-1000.01,51.16,59.23,54.8,53.85,18.57,3.0,1.0
435,-0.01,0.0,-1000.01,51.16,59.23,55.05,53.85,18.57,3.0,1.0
436,-0.01,0.0,-1000.01,51.16,59.23,54.05,53.85,18.57,3.0,1.0
437,-0.01,0.0,-1000.01,51.16,59.23,52.17,53.85,18.57,3.0,1.0
438,-0.01,0.0,-1000.01,51.16,59.23,52.33,53.85,18.57,3.0,1.0
439,-0.01,0.0,-1000.01,51.16,59.23,52.3,53.85,18.57,3.0,1.0
440,-0.01,0.0,-1000.01,51.16,59.23,52.78,53.85,18.57,3.0,1.0
441,-0.01,0.0,-1000.01,51.16,59.23,51.64,53.85,18.57,3.0,1.0
442,-0.01,0.0,-1000.01,51.16,59.23,53.11,53.85,18.57,3.0,1.0
443,949.99,0.0,-50.01,0.0,0.0,50.99,0.0,0.0,4.0,1.0
444,949.99,0.0,-50.01,0.0,0.0,50.56,0.0,0.0,4.0,1.0
445,949.99,0.0,-50.01,0.0,0.0,50.79,0.0,0.0,4.0,1.0
446,949.99,0.0,-50.01,0.0,0.0,50.48,0.0,0.0,4.0,1.0
447,949.99,0.0,-50.01,0.0,0.0,52.29,0.0,0.0,4.0,1.0
448,949.99,0.0,-50.01,0.0,0.0,51.79,0.0,0.0,4.0,1.0
449,949.99,0.0,-50.01,0.0,0.0,52.17,0.0,0.0,4.0,1.0
450,949.99,0.0,-50.01,0.0,0.0,51.22,0.0,0.0,4.0,1.0
451,949.99,0.0,-50.01,0.0,0.0,52.06,0.0,0.0,4.0,1.0
452,-49.89,1.0,-1049.89,52.34,60.6,55.09,55.09,18.15,4.0,1.0
453,-49.89,0.0,-1049.89,52.34,60.6,54.71,55.09,18.15,4.0,1.0
454,-49.89,0.0,-1049.89,52.34,60.6,53.0,55.09,18.15,4.0,1.0
455,899.99,0.0,-100.01,0.0,0.0,52.16,0.0,0.0,5.0,1.0
456,899.99,0.0,-100.01,0.0,0.0,52.0,0.0,0.0,5.0,1.0
457,899.99,0.0,-100.01,0.0,0.0,50.16,0.0,0.0,5.0,1.0
458,899.99,0.0,-100.01,0.0,0.0,49.41,0.0,0.0,5.0,1.0
459,899.99,0.0,-100.01,0.0,0.0,49.28,0.0,0.0,5.0,1.0
460,899.99,0.0,-100.01,0.0,0.0,49.71,0.0,0.0,5.0,1.0
461,899.99,0.0,-100.01,0.0,0.0,49.69,0.0,0.0,5.0,1.0
462,899.99,0.0,-100.01,0.0,0.0,50.5,0.0,0.0,5.0,1.0
463,899.99,0.0,-100.01,0.0,0.0,51.09,0.0,0.0,5.0,1.0
464,-100.18,1.0,-1100.18,49.8,57.66,52.42,52.42,19.08,5.0,1.0
465,-100.18,0.0,-1100.18,49.8,57.66,52.19,52.42,19.08,5.0,1.0
466,-100.18,0.0,-1100.18,49.8,57.66,51.82,52.42,19.08,5.0,1.0
467,-100.18,0.0,-1100.18,49.8,57.66,52.65,52.42,19.08,5.0,1.0
