,Date,signal,short_mavg,long_mavg,signal_ma,signal_rsi,rsi,signal_adx,adx,+DI,-DI,sum
1875,2021-09-23,0.0,298.8382206688944,298.877071316348,0.0,1.0,47.451114687853064,0.0,27.208320834927296,15.98356710910855,27.31984385498697,1.0
1876,2021-09-24,0.0,298.93127256609824,298.95589378087595,0.0,1.0,47.148763986393,0.0,25.545139377585762,15.855524988791176,28.12883429923081,1.0
1877,2021-09-27,0.0,298.06558908639573,298.1582470553524,0.0,1.0,41.56139206714719,0.0,25.549992221820105,15.06536754093663,29.498820364501476,1.0
1878,2021-09-28,0.0,295.42093452771866,295.71853738173894,0.0,1.0,31.948964462863344,0.0,27.24272718107931,13.46426908091285,38.505975619644225,1.0
1879,2021-09-29,0.0,293.3444009772243,293.7654478181158,0.0,1.0,34.8571639827511,0.0,29.58922447574302,11.707811348563016,38.86058979095091,1.0
1880,2021-09-30,0.0,291.2672396045898,291.7912087530522,0.0,1.0,34.4321902630476,0.0,31.1713415867463,11.457787795936566,37.736618512381504,1.0
1881,2021-10-01,0.0,290.87319714984903,291.3426749781295,0.0,1.0,42.13988947037837,0.0,31.920317096141428,13.47812308177587,34.22300676843886,1.0
1882,2021-10-04,0.0,289.4617040956151,289.97056004036835,0.0,1.0,34.3761594871129,0.0,34.74690486701039,9.507380528107413,33.667172131766584,1.0
1883,2021-10-05,0.0,289.33412330834415,289.7688016612445,0.0,1.0,35.1296486978616,0.0,38.48983496075574,7.874562540561296,32.998686545787585,1.0
1884,2021-10-06,0.0,290.0206436798384,290.32566560963085,0.0,1.0,39.55133137115191,0.0,41.046256242000474,11.072576638975463,30.571560103351374,1.0
1885,2021-10-07,0.0,290.8987095750524,291.07972235861166,0.0,1.0,45.38094984036413,0.0,42.37785955345392,14.680765186177522,29.938941133450754,1.0
1886,2021-10-08,0.0,291.61712712568203,291.70810298276234,0.0,0.0,50.56388942598604,0.0,40.79948404430662,16.008753938496266,20.71931742339749,0.0
1887,2021-10-11,0.0,292.0921969185267,292.12842098335665,0.0,1.0,49.41708296166923,0.0,38.08518729311815,18.65292042994565,20.28935420576508,1.0
1888,2021-10-12,0.0,292.23543473021505,292.2536849665993,0.0,1.0,43.86571755310517,0.0,36.80897340573722,15.97113548068067,21.429451789261073,1.0
1889,2021-10-13,1.0,292.97626433537476,292.92973706526504,1.0,1.0,46.67757337067069,0.0,35.68217101504743,17.174303128659556,21.162684764267077,2.0
1890,2021-10-14,0.0,294.7533071834884,294.56644755438754,0.0,0.0,53.083053238574315,1.0,34.32229603998968,23.263858379908083,19.47483627074775,1.0
1891,2021-10-15,0.0,296.4727043237774,296.1737048711693,0.0,0.0,59.762708524735714,0.0,33.77063488298039,25.346800377137026,15.317140270812171,0.0
1892,2021-10-18,0.0,298.43948690944,298.0264221501281,0.0,-1.0,77.10376246278389,0.0,36.072369246027066,32.04590278723278,3.4799369809192204,-1.0
1893,2021-10-19,0.0,300.2195821961469,299.72702028949476,0.0,-1.0,77.34145298291747,0.0,37.91803327111774,34.16699793289869,3.8947765940531056,-1.0
1894,2021-10-20,0.0,301.52693155359464,301.00751751826385,0.0,-1.0,79.60506541600267,0.0,39.90754291727942,35.374230013058934,3.654780802461486,-1.0
1895,2021-10-21,0.0,303.20567304669106,302.63293289282404,0.0,-1.0,77.6134233556366,0.0,42.566767704130356,36.223535422906586,3.864831435343432,-1.0
1896,2021-10-22,0.0,304.28827861313073,303.72077802103826,0.0,-1.0,87.39589822581225,0.0,44.83354834332807,39.451591677444206,2.586759467247519,-1.0
1897,2021-10-25,0.0,304.9867742985274,304.4556491646673,0.0,-1.0,82.05888948826271,0.0,45.9210697260268,37.90060938801181,4.999181434218477,-1.0
1898,2021-10-26,0.0,305.918267217261,305.39803852914986,0.0,-1.0,80.53157974353859,0.0,48.039741010561194,40.081524534791384,5.340680071431429,-1.0
1899,2021-10-27,0.0,309.054948346438,308.36003434558063,0.0,-1.0,86.15932406273087,0.0,51.555119352177904,48.35796274658048,4.3737403524020015,-1.0
1900,2021-10-28,0.0,311.8358679386339,311.02502963856983,0.0,-1.0,86.56417992195857,0.0,56.615266272568235,46.148218227134095,4.1036779701011366,-1.0
1901,2021-10-29,0.0,315.4329819710982,314.45752388500614,0.0,-1.0,89.78502619548776,0.0,62.45761240266707,52.32953224553615,3.9402795902807894,-1.0
1902,2021-11-01,0.0,317.96698436129617,316.9429357570364,0.0,-1.0,88.09770210162752,0.0,67.67840386346745,50.12745351080954,3.2890462085550736,-1.0
1903,2021-11-02,0.0,320.72389718339,319.64078061133245,0.0,-1.0,88.17916122915764,0.0,73.20117767033669,50.50553302844584,3.303235468985619,-1.0
1904,2021-11-03,0.0,323.1377340591373,322.03398384277705,0.0,-1.0,86.63538348373876,0.0,78.72123672226466,46.067652771348186,3.4285045635384974,-1.0
1905,2021-11-04,0.0,325.5563283104589,324.4349869425486,0.0,-1.0,86.93557739588674,0.0,83.12548557896295,44.76924374095443,3.2859579957956497,-1.0
1906,2021-11-05,0.0,327.4660863555743,326.37248871188945,0.0,-1.0,85.14533680784662,0.0,83.50502568413619,43.4136589425654,3.337433657271396,-1.0
1907,2021-11-08,0.0,329.19770524262896,328.1420722989704,0.0,-1.0,85.14170309210374,0.0,83.92154554898345,41.29322517767445,3.2600227059740132,-1.0
1908,2021-11-09,0.0,330.4253974179748,329.4433956169805,0.0,-1.0,84.68646032305314,0.0,84.69079512602795,42.38752589667162,1.7567294793372885,-1.0
1909,2021-11-10,0.0,330.49350475888275,329.6694943129786,0.0,-1.0,73.33485897525185,0.0,83.74456812598956,39.90329789903079,7.750607180222738,-1.0
1910,2021-11-11,0.0,330.84559347104613,330.1295773734457,0.0,-1.0,77.0770169334557,0.0,82.49273228420246,39.827428866480425,6.982211781906286,-1.0
1911,2021-11-12,0.0,331.91366760734735,331.22798134798865,0.0,-1.0,80.92146824964593,0.0,82.65053934337845,43.29848393834781,5.105946679568656,-1.0
1912,2021-11-15,0.0,332.6693657376876,332.03498567736034,0.0,-1.0,78.90869471835478,0.0,82.723745383429,40.51593947245978,5.133467330700384,-1.0
1913,2021-11-16,0.0,333.91311919731254,333.28082302540446,0.0,-1.0,73.15759198308032,0.0,81.5914239836268,30.79449382871044,5.962138021821264,-1.0
1914,2021-11-17,0.0,334.8598239100171,334.254018374035,0.0,-1.0,71.41197466927505,0.0,80.67328387094835,34.543348727961785,5.902314958247175,-1.0
1915,2021-11-18,0.0,336.0253084743179,335.4233468139745,0.0,0.0,66.4283034963741,0.0,78.37901351002104,25.046187159054256,7.507696294839104,0.0
1916,2021-11-19,0.0,337.3134315429078,336.70445323690586,0.0,-1.0,73.72234083135038,0.0,76.39209661164088,30.57568166513151,7.675371545715615,-1.0
1917,2021-11-22,0.0,337.770987002791,337.22537545946585,0.0,0.0,61.76260376561904,0.0,74.68035164593641,31.671934108034417,7.009481394461954,0.0
1918,2021-11-23,0.0,337.7544425796983,337.3011449955184,0.0,0.0,56.182781364594675,0.0,70.73549841494516,28.754918528256194,15.173071278776948,0.0
1919,2021-11-24,0.0,337.78272641286395,337.4026214399502,0.0,0.0,52.66787703030376,0.0,66.61445873875056,27.534140575765154,15.27734813681579,0.0
1920,2021-11-26,0.0,336.3095020970307,336.11551664592207,0.0,1.0,40.98869988310233,0.0,60.57795285487685,22.48992058041683,21.951530067393264,1.0
1921,2021-11-29,0.0,336.3677753308092,336.2012646854038,0.0,1.0,49.565445473648225,0.0,54.79005905831851,22.140743438574113,20.300812638000487,1.0
1922,2021-11-30,0.0,335.31727005936943,335.2660532941516,0.0,1.0,44.22661862226701,-1.0,49.198255156524404,19.684862482608676,25.964215082719278,0.0
1923,2021-12-01,0.0,334.3650366980778,334.401708840504,-1.0,1.0,49.138343477844835,1.0,44.532901658066784,20.51744598580812,19.65128281882009,1.0
1924,2021-12-02,0.0,333.4786646137682,333.5830890728158,0.0,1.0,46.391754121815474,-1.0,39.786735246815226,19.97153744573468,21.515392100254473,0.0
1925,2021-12-03,0.0,331.57527282319666,331.8209091882841,0.0,1.0,34.032163931839136,0.0,36.51667938278873,14.604731306790688,29.07113847371206,1.0
1926,2021-12-06,0.0,330.5961327537802,330.88242473047114,0.0,1.0,39.13330388538393,0.0,33.35676450529021,13.384480186857525,26.731062752217184,1.0
1927,2021-12-07,0.0,331.38229287631725,331.55535618001505,0.0,1.0,45.47783883962315,0.0,29.802867557315775,17.89671238568741,25.649871280897212,1.0
1928,2021-12-08,0.0,332.0346034843874,332.12446368679645,0.0,1.0,45.883759576471014,0.0,26.34875835482031,16.1675431526825,25.5315171891484,1.0
1929,2021-12-09,0.0,332.22831305150163,332.28705408958297,0.0,1.0,41.85120475326604,0.0,23.811597266312308,17.212721399981216,24.952073464979147,1.0
1930,2021-12-10,1.0,334.10316677757805,333.99587983213945,1.0,1.0,49.506342717676254,0.0,20.19448816941232,19.64717947310473,23.64233212959042,2.0
1931,2021-12-13,0.0,335.06622625374285,334.89656550953026,0.0,1.0,49.626677830121196,0.0,16.936808915766214,17.182255786725246,24.802679500124157,1.0
1932,2021-12-14,0.0,333.8432753599515,333.80380398092365,0.0,1.0,42.977449585213535,0.0,16.9748723930267,15.882597563456716,30.45702140836343,1.0
1933,2021-12-15,0.0,333.9899514575029,333.9448356335171,0.0,1.0,47.75419606088714,0.0,17.114981456419635,15.506392810585897,29.17495728535664,1.0
1934,2021-12-16,0.0,332.33723190095407,332.43736201067827,-1.0,1.0,46.77462996924768,0.0,18.37890884574596,16.247483748843408,23.823477476756313,0.0
1935,2021-12-17,0.0,330.78500569950216,330.99779964106,0.0,1.0,40.600720080700555,0.0,20.175139204991552,15.601048579075172,28.646221441963192,1.0
1936,2021-12-20,0.0,328.8077326017944,329.1498336445682,0.0,1.0,41.92133387258513,0.0,20.6935215691309,15.919593092582538,24.389837245308634,1.0
1937,2021-12-21,0.0,328.5317827732721,328.8398627946272,0.0,1.0,48.08826973585158,0.0,21.491082398023735,18.95154799592209,24.777157772223084,1.0
1938,2021-12-22,0.0,329.3805517612283,329.56655436336126,0.0,0.0,52.36941053384922,0.0,21.259607481787196,23.305976305695648,23.083005393242594,0.0
1939,2021-12-23,0.0,330.34590643035153,330.42046237636873,0.0,0.0,57.9672541752467,0.0,20.681199125268382,27.971727172219158,16.774273623080628,0.0
1940,2021-12-27,0.0,332.54665293520236,332.4253873481458,1.0,0.0,60.439142749215115,0.0,20.466146678519614,33.41217371404495,17.88871930231209,1.0
1941,2021-12-28,0.0,334.12907967425645,333.8961561234549,0.0,0.0,54.498923968074315,0.0,20.677315706853697,28.806820701771095,18.902130522956824,0.0
1942,2021-12-29,0.0,335.55106740748823,335.23846547071764,0.0,0.0,54.915498581792875,0.0,20.483372886520424,29.106068543103515,19.50902197632268,0.0
1943,2021-12-30,0.0,336.23632921053013,335.91872244630116,0.0,0.0,54.333889164607285,0.0,20.333446820903333,28.204662577103555,20.31696518101084,0.0
1944,2021-12-31,0.0,336.25154341301896,335.9856032592874,0.0,1.0,45.2388260737327,0.0,19.81618409063166,23.566508606706066,24.522144480093388,1.0
1945,2022-01-03,0.0,335.97853551974276,335.77966938273954,0.0,1.0,46.35294770941152,0.0,19.55371791005691,22.02647627063078,29.48289551079814,1.0
1946,2022-01-04,0.0,334.71153083717587,334.65139277988715,0.0,0.0,50.5733468781256,0.0,17.888242478880795,23.41093177747249,19.888654104011188,0.0
1947,2022-01-05,0.0,331.3785261182007,331.606161463708,-1.0,1.0,35.89190702488395,0.0,16.686538435798816,22.32550308434481,29.454195879735313,0.0
1948,2022-01-06,0.0,328.1969768026755,328.6518020335588,0.0,1.0,40.41740594354729,0.0,17.050413876453554,22.206961464507994,36.23294897943058,1.0
1949,2022-01-07,0.0,325.62298257399306,326.21650311878597,0.0,1.0,41.37201697026857,0.0,16.192981401384934,22.506704222736744,32.0407088446703,1.0
1950,2022-01-10,0.0,323.55880192666194,324.2254174346003,0.0,1.0,44.669175760400776,0.0,16.53577234129505,21.626355620950054,36.675240276784805,1.0
1951,2022-01-11,0.0,321.9990217556921,322.6845163598883,0.0,1.0,36.68614913794355,0.0,17.937606358907548,18.730431480001137,37.13781041243278,1.0
1952,2022-01-12,0.0,321.3210158025975,321.9487618021856,0.0,1.0,32.882346066830735,0.0,20.09643813588387,19.573120619875944,36.918467043949335,1.0
1953,2022-01-13,0.0,318.31719252811956,319.0906328006495,0.0,1.0,23.115668098029502,0.0,21.901342983817106,14.681480195971067,44.390777476671715,1.0
1954,2022-01-14,0.0,316.84134156064897,317.6088627017131,0.0,1.0,19.706955800857912,0.0,24.455827853082976,9.191808936016608,44.91331141681266,1.0
1955,2022-01-18,0.0,314.26109653080084,315.1157179008417,0.0,1.0,17.606600150897478,0.0,28.03494165841502,7.624145993852038,44.71836840480473,1.0
1956,2022-01-19,0.0,312.2736219928853,313.151429346079,0.0,1.0,17.578905784451507,0.0,30.871214651072087,10.611851757771138,41.72606191003768,1.0
1957,2022-01-20,0.0,310.3329645584544,311.2261921389851,0.0,1.0,17.848620127969895,0.0,33.988170072222466,10.093059116313787,40.238129500211514,1.0
1958,2022-01-21,0.0,307.7324253258803,308.69349324570373,0.0,1.0,17.099459974032897,0.0,38.23479215867495,9.710959399196739,40.65701801117858,1.0
1959,2022-01-24,0.0,305.66652892429977,306.63957689095105,0.0,1.0,18.01666259765625,0.0,42.054509769395175,8.8489568960643,46.37401020951532,1.0
1960,2022-01-25,0.0,302.543521889768,303.61464578152174,0.0,1.0,17.396194094501325,0.0,46.55732208692689,7.276707769164248,43.21047773726187,1.0
1961,2022-01-26,0.0,301.48287999255166,302.4638700604478,0.0,1.0,32.96378859827975,0.0,48.25608163461508,15.733354770071136,34.65367759146341,1.0
1962,2022-01-27,0.0,301.18417387352235,302.0265577733549,0.0,1.0,37.97120910967239,0.0,49.10911221316437,14.631212691803096,31.050732835680307,1.0
1963,2022-01-28,0.0,302.4706894902683,303.06546643873327,0.0,1.0,45.66196595976647,0.0,50.556874025980775,13.954491660410332,30.877089250456653,1.0
1964,2022-01-31,0.0,304.01783885318827,304.38455719666575,0.0,1.0,47.6197541462105,0.0,50.54723216331788,16.729930887825624,28.289682539682538,1.0
1965,2022-02-01,0.0,304.88005174635856,305.1137992914923,0.0,1.0,45.59614913419044,0.0,50.35629029859526,15.638701386119486,29.219308656465,1.0
1966,2022-02-02,0.0,306.44004078430754,306.5048313187566,0.0,1.0,46.66111647770604,0.0,50.635335901946846,14.379872750274005,29.602629397019182,1.0
1967,2022-02-03,0.0,305.4963970053425,305.62902609896383,0.0,1.0,47.49188440494836,0.0,49.21735838674105,14.694645361875697,27.556516612523218,1.0
1968,2022-02-04,0.0,305.57705253917226,305.6808554893709,0.0,1.0,46.95974171133663,0.0,46.65598159663492,14.529042021128788,27.079473120805226,1.0
1969,2022-02-07,0.0,304.73577247878296,304.892381608981,0.0,1.0,48.74075373478811,0.0,43.59496119398404,14.577582897447188,25.923556438808564,1.0
1970,2022-02-08,0.0,304.70381340238487,304.8369842672498,0.0,0.0,50.87321570865334,0.0,41.983525724588326,12.386662754989732,26.86666946072163,0.0
1971,2022-02-09,0.0,305.8867548665109,305.8991521318879,0.0,0.0,56.37690010967701,0.0,39.25197952753955,16.988961843041224,26.378865687496667,0.0
1972,2022-02-10,0.0,305.2491639603839,305.3126275903753,0.0,0.0,54.0389325479999,0.0,36.51006838549499,16.759584024337034,26.801894972909928,0.0
1973,2022-02-11,0.0,303.3929538848453,303.6005244161331,0.0,1.0,49.223229018842055,0.0,31.914370370651874,18.095439404167767,19.451688228328592,1.0
1974,2022-02-14,0.0,301.8669622694189,302.1671036801109,0.0,0.0,54.18542705404168,0.0,27.160219053581468,20.493590590722917,22.477083508535866,0.0
1975,2022-02-15,0.0,301.61296935147055,301.8842532702096,0.0,0.0,52.506006295525204,0.0,26.304203046893065,14.930398245782131,25.186618651768583,0.0
1976,2022-02-16,0.0,301.2287931057486,301.4868777251747,0.0,1.0,49.766678185111886,0.0,25.697922652080603,16.42205231868922,28.852186147711222,1.0
1977,2022-02-17,0.0,299.3199236294903,299.69406660203356,0.0,1.0,38.02758131393701,0.0,24.98271058831379,17.09864995392529,30.222824216451468,1.0
1978,2022-02-18,0.0,297.24902709245225,297.73338761432484,0.0,1.0,34.27477499047497,0.0,26.1838664502103,13.364402942872001,33.115083286298294,1.0
1979,2022-02-22,0.0,295.5164769339524,296.06448988205454,0.0,1.0,35.24128302381169,0.0,27.10132012157488,13.223262706998614,33.2712220255364,1.0
1980,2022-02-23,0.0,292.7443882211741,293.43207307065745,0.0,1.0,27.583400870800475,0.0,28.928487017592747,8.827999785714386,35.52408500929475,1.0
1981,2022-02-24,0.0,293.0799533333044,293.625060281863,0.0,1.0,45.62647422498602,0.0,31.034867558706008,8.128983151461494,32.44572738306337,1.0
1982,2022-02-25,0.0,293.84905228335697,294.23921649465143,0.0,1.0,44.18227931017169,0.0,32.64335255467276,10.286698541829551,33.19223735711564,1.0
1983,2022-02-28,0.0,294.74740796727787,294.9976818363632,0.0,1.0,48.47155140803676,0.0,34.10641331033072,11.660306056110741,33.61963293346346,1.0
1984,2022-03-01,0.0,294.7842451017785,294.98973689814125,0.0,1.0,43.22190480618397,0.0,34.99388389220384,11.455167325548578,33.74463142658835,1.0
1985,2022-03-02,0.0,295.76711007261986,295.85644782201877,0.0,1.0,42.0696694939784,0.0,37.970269893440346,7.554346562619868,33.63752426488536,1.0
1986,2022-03-03,0.0,295.79491068264065,295.86704208963806,0.0,1.0,45.024653327999495,0.0,40.059598428938465,8.973422848908537,28.653981673785133,1.0
1987,2022-03-04,0.0,294.71583334971734,294.8658659666255,0.0,1.0,45.9302172241971,0.0,43.56639492876463,9.069512563151205,29.285276976555156,1.0
1988,2022-03-07,0.0,291.84204613378864,292.2065555825395,0.0,1.0,39.2085899490555,0.0,47.36890775170682,8.653912704961304,32.409617180359795,1.0
1989,2022-03-08,0.0,288.9344024919208,289.4804640027022,0.0,1.0,32.93596470892818,0.0,50.91295590568814,5.19840753165184,36.694561673487094,1.0
1990,2022-03-09,0.0,288.8554202206625,289.3170533355852,0.0,1.0,43.43832078333541,0.0,53.04372840983172,8.88056859254006,32.70098421339692,1.0
1991,2022-03-10,0.0,288.26170678743125,288.6958771693028,0.0,1.0,46.70342919461958,0.0,54.966195766794506,8.979150581137423,30.61898581671747,1.0
1992,2022-03-11,0.0,286.77230688502897,287.2582321951221,0.0,1.0,45.12891294924353,0.0,55.0410132099632,10.831164316825632,27.53692770354605,1.0
1993,2022-03-14,0.0,284.89370607709753,285.45519390283613,0.0,1.0,43.29369919104837,0.0,55.197646708729344,10.644523142315586,28.283573205410757,1.0
1994,2022-03-15,0.0,285.3039402260769,285.7376605684442,0.0,0.0,53.93773239265398,0.0,53.37118679638241,12.304687985973283,25.336319429642057,0.0
1995,2022-03-16,0.0,286.9559537574152,287.17971958177645,0.0,1.0,49.87544737637396,0.0,49.60375547608503,18.427129262755578,21.28084217726838,1.0
1996,2022-03-17,0.0,288.45850784164935,288.5197665215976,0.0,1.0,48.66692386721136,0.0,46.564083848191544,17.333743334934056,21.2399116690384,1.0
1997,2022-03-18,0.0,290.6351414478551,290.50480421396156,1.0,0.0,50.998529492100616,0.0,43.27852879368012,19.890772399304208,20.910410784864165,1.0
1998,2022-03-21,0.0,292.18511639590133,291.94733745531954,0.0,0.0,52.64613055699309,0.0,39.941593560949684,19.59117605374494,20.63550080277902,0.0
1999,2022-03-22,0.0,294.344185698209,293.96611413919857,0.0,0.0,52.442871497084205,1.0,35.660179495986505,22.33462785909371,20.873593389344343,1.0
2000,2022-03-23,0.0,295.27978652296645,294.8867601550613,0.0,0.0,52.24498662960494,-1.0,32.01932599775091,21.532952359609325,22.114264104431633,-1.0
2001,2022-03-24,0.0,296.883462810339,296.4223011464704,0.0,0.0,59.12120597262801,1.0,29.244609099108313,22.774932716203207,17.229783593923795,1.0
2002,2022-03-25,0.0,298.1191955131467,297.6319164013555,0.0,0.0,68.33998923546983,0.0,27.88899272786959,24.784109375963478,10.909226980783428,0.0
2003,2022-03-28,0.0,300.40661673021657,299.80993236896813,0.0,-1.0,74.37403552058947,0.0,27.950774420414923,30.819674807408816,4.193257642362932,-1.0
2004,2022-03-29,0.0,303.13450526328796,302.4099442511583,0.0,-1.0,71.17230205238461,0.0,29.264326297623136,32.22548822655406,4.461976452827908,-1.0
2005,2022-03-30,0.0,305.08459255206515,304.318284434559,0.0,-1.0,72.72871364477052,0.0,30.834844389469055,33.43456620997956,4.422484588438544,-1.0
2006,2022-03-31,0.0,305.6710298259794,304.9835699552315,0.0,-1.0,72.69364820735068,0.0,31.934647408153413,31.519411576857493,8.143109393931192,-1.0
2007,2022-04-01,0.0,306.35266320811667,305.72297720064864,0.0,-1.0,77.62142996987605,0.0,33.27090163235851,33.13172860852698,7.268031255249855,-1.0
2008,2022-04-04,0.0,307.9194519376778,307.2641478706577,0.0,-1.0,75.50420553635696,0.0,35.52756170997002,37.97080331740016,7.7182309502642505,-1.0
2009,2022-04-05,0.0,308.4577342913386,307.8667907060169,0.0,0.0,66.04396335278761,0.0,39.3333590768038,32.86596047297794,8.096696406955262,0.0
2010,2022-04-06,0.0,306.829055329277,306.4723255883475,0.0,0.0,53.454953585616444,0.0,39.66981288205741,28.96705590276148,21.481994893723677,0.0
2011,2022-04-07,0.0,305.83649892707894,305.62193717648745,0.0,0.0,50.802049363453705,0.0,39.70314395051007,23.44676109802589,22.09610710530196,0.0
2012,2022-04-08,0.0,304.2244084350106,304.1799478505234,0.0,1.0,48.22614533535696,0.0,39.85595138526694,24.492414671892206,22.277662534817246,1.0
2013,2022-04-11,0.0,300.7763359496678,301.0266248363737,-1.0,1.0,36.28539752083785,-1.0,41.6490552102715,18.088891758196016,32.49867684397427,-1.0
2014,2022-04-12,0.0,297.37336533310884,297.86552029007703,0.0,1.0,37.025471734116955,0.0,43.92228935589769,17.393848261433895,34.650133514391484,1.0
2015,2022-04-13,0.0,295.60002529385036,296.1579327612621,0.0,1.0,37.90369584218318,0.0,45.40526714852401,16.217506664256657,33.39470770308492,1.0
2016,2022-04-14,0.0,292.7327455262895,293.43660839642934,0.0,1.0,34.20320602250034,0.0,45.521062901043315,14.564840777982182,34.38735257567318,1.0
2017,2022-04-18,0.0,290.51224434217715,291.2838384993031,0.0,1.0,28.18101388426186,0.0,44.187908454536746,9.84068840349847,36.34153123886425,1.0
2018,2022-04-19,0.0,289.56456133323013,290.2865300482474,0.0,1.0,28.253639252572995,0.0,43.1998489917578,8.48648893080705,35.995358203512026,1.0
2019,2022-04-20,0.0,288.9819111547451,289.6321059321333,0.0,1.0,29.9970876441528,0.0,41.35125523180473,11.754523109963397,35.984971353808156,1.0
2020,2022-04-21,0.0,287.49610868271753,288.16175453654336,0.0,1.0,29.9970876441528,0.0,40.877982110859925,11.11414575330968,35.49795841670509,1.0
2021,2022-04-22,0.0,285.04772506391373,285.8064619103356,0.0,1.0,26.219575714872818,0.0,40.30711779420525,10.609482547113071,37.645414228854825,1.0
2022,2022-04-25,0.0,284.26086618332994,284.95871846206353,0.0,1.0,27.3328884619704,0.0,40.77661252682814,6.041909137444959,38.36267601150108,1.0
2023,2022-04-26,0.0,281.7079816446705,282.50226558850346,0.0,1.0,25.195212358950243,0.0,41.689936958790774,5.7712395754931105,37.385404011826566,1.0
2024,2022-04-27,0.0,281.9828942948582,282.62188819387006,0.0,1.0,40.26082711486158,0.0,42.481511484401246,15.034489740680328,25.554790991686083,1.0
2025,2022-04-28,0.0,283.37327803812263,283.7899076420272,0.0,1.0,43.33863431406095,0.0,44.08355874744052,14.793327279071539,24.864057575347708,1.0
2026,2022-04-29,0.0,282.30904367004064,282.744921203968,0.0,1.0,39.85181637357102,0.0,46.00747816853916,13.932959831735875,26.848588835373832,1.0
2027,2022-05-02,0.0,282.7019450428883,283.03243454009055,0.0,1.0,49.56626319498503,0.0,45.095871163911916,14.258052133797927,19.577845765005293,1.0
2028,2022-05-03,0.0,282.5343184495081,282.82369524662494,0.0,1.0,49.845407082327036,0.0,43.361312829818864,14.284674716506535,17.066565185533356,1.0
2029,2022-05-04,0.0,283.8880807289299,284.01641453657544,0.0,0.0,51.2661023536835,1.0,41.21089347880345,18.398374949783005,16.80807946276195,1.0
2030,2022-05-05,0.0,282.6993398879455,282.9053464643988,0.0,1.0,48.73522058310839,0.0,38.57964671250584,17.565384837540922,16.326252876085135,1.0
2031,2022-05-06,0.0,281.25037099674233,281.54279055138704,0.0,1.0,47.104143148367825,-1.0,34.518020680692196,17.11558632730641,17.294675055993057,0.0
2032,2022-05-09,0.0,278.2193920104738,278.7156565548668,0.0,1.0,40.16518419610966,0.0,31.619365137706552,14.307931878173266,22.035087982852126,1.0
2033,2022-05-10,0.0,276.6340480085695,277.17971379572236,0.0,1.0,42.280231665151966,0.0,29.856105354717688,12.53457816981656,21.37470167430532,1.0
2034,2022-05-11,0.0,273.7096734239148,274.4080927952634,0.0,1.0,41.003555863923175,0.0,28.026288382949385,12.62820206962324,21.825544541870435,1.0
2035,2022-05-12,0.0,270.3715520929331,271.23174501330544,0.0,1.0,41.58711082694275,0.0,26.169816568808248,12.571703738618531,23.366305730885596,1.0
2036,2022-05-13,0.0,268.6894508246157,269.5464533639525,0.0,1.0,41.099003564262475,0.0,22.379956085482867,14.810329621607776,22.090472931353766,1.0
2037,2022-05-16,0.0,267.38227794741283,268.20537780329374,0.0,1.0,45.63913035648278,0.0,18.08364750102117,16.664543571751487,21.691544526505815,1.0
2038,2022-05-17,0.0,267.2800469250139,267.9744827234479,0.0,1.0,41.11593727072574,0.0,18.817232249126928,11.163746579476692,23.826347185879595,1.0
2039,2022-05-18,0.0,264.8800387261122,265.65873590804904,0.0,1.0,31.97811325530209,0.0,20.336361587646852,10.810437314687857,29.725268682996525,1.0
2040,2022-05-19,0.0,262.74548611948245,263.5722798216489,0.0,1.0,36.06221659124221,0.0,21.125793159271733,11.403378192265096,28.414497764551594,1.0
2041,2022-05-20,0.0,260.89357910841176,261.73689944447307,0.0,1.0,30.324342653187117,0.0,23.40469408352892,11.131485817704446,31.376963239202333,1.0
2042,2022-05-23,0.0,260.8492908880613,261.5557485198083,0.0,1.0,37.784719414164485,0.0,25.55195078520749,13.355638109728565,30.386654577500096,1.0
2043,2022-05-24,0.0,260.62578256608424,261.23312295270483,0.0,1.0,30.862328930242455,0.0,29.175918330633813,9.138929906545103,31.70782486147144,1.0
2044,2022-05-25,0.0,260.9701837383729,261.4476006295327,0.0,1.0,39.34472527173748,0.0,32.10918507417442,12.171068770197317,31.864696527471136,1.0
2045,2022-05-26,0.0,261.8665128580295,262.18966617402464,0.0,1.0,43.72422708363158,0.0,34.60112477507709,14.33973134068923,30.06095037648245,1.0
2046,2022-05-27,0.0,263.93441783554687,264.0313868507497,0.0,0.0,56.41101759437109,0.0,33.8746568562142,19.753186609195104,24.681521311284214,0.0
2047,2022-05-31,0.0,265.3772500685724,265.3378215618227,1.0,0.0,51.851848319172234,0.0,32.799066747079856,20.323860326436094,25.35372148850555,1.0
2048,2022-06-01,0.0,266.6577524975109,266.518186872808,0.0,0.0,60.676404404325254,1.0,31.234620256271516,23.561852753794284,21.406732460995308,1.0
2049,2022-06-02,0.0,268.09815869292083,267.86182015605095,0.0,0.0,68.29684579995563,0.0,29.552002148732612,23.06861475930258,20.260834371353,0.0
2050,2022-06-03,0.0,268.44758238760284,268.2215149656544,0.0,0.0,58.667700166854,-1.0,28.28923159858874,19.69545310705741,20.51993650512445,-1.0
2051,2022-06-06,0.0,268.50256740803866,268.30959580471205,0.0,0.0,56.94045827217739,0.0,28.11821686747764,17.818292187423594,22.093629036158653,0.0
2052,2022-06-07,0.0,269.2293733338498,269.00799650392673,0.0,0.0,55.60599653258442,0.0,26.92119273800637,15.601890177914623,23.12725986609202,0.0
