,Date,signal,short_mavg,long_mavg
1623,2020-09-23,0.0,205.68799896240233,213.23899993896484
1624,2020-09-24,0.0,204.33300018310547,212.3375
1625,2020-09-25,0.0,203.96800079345704,211.37050018310546
1626,2020-09-28,0.0,204.6320007324219,210.50550079345703
1627,2020-09-29,0.0,204.7250015258789,209.6230010986328
1628,2020-09-30,0.0,204.43600158691407,208.73400115966797
1629,2020-10-01,0.0,205.78000183105468,208.010001373291
1630,2020-10-02,0.0,206.3000015258789,206.94650115966797
1631,2020-10-05,1.0,207.3030014038086,206.55250091552733
1632,2020-10-06,0.0,207.6790023803711,206.6685012817383
1633,2020-10-07,0.0,207.59500274658203,206.6415008544922
1634,2020-10-08,0.0,208.66100158691407,206.49700088500975
1635,2020-10-09,0.0,209.4290008544922,206.6985008239746
1636,2020-10-12,0.0,210.21999969482422,207.42600021362304
1637,2020-10-13,0.0,211.55699920654297,208.14100036621093
1638,2020-10-14,0.0,213.08399963378906,208.76000061035157
1639,2020-10-15,0.0,213.44499969482422,209.61250076293945
1640,2020-10-16,0.0,214.65999908447264,210.4800003051758
1641,2020-10-19,0.0,215.97999877929686,211.64150009155273
1642,2020-10-20,0.0,216.6779983520508,212.17850036621093
1643,2020-10-21,0.0,217.28399810791015,212.4395004272461
1644,2020-10-22,0.0,217.6259979248047,213.14349975585938
1645,2020-10-23,0.0,218.00599822998046,213.71749954223634
1646,2020-10-26,0.0,217.51199951171876,213.8659996032715
1647,2020-10-27,0.0,216.3989990234375,213.97799911499024
1648,2020-10-28,0.0,214.86599884033203,213.97499923706056
1649,2020-10-29,0.0,213.56299896240233,213.50399932861328
1650,2020-10-30,-1.0,211.89799957275392,213.27899932861328
1651,2020-11-02,0.0,210.28499908447264,213.13249893188475
1652,2020-11-03,0.0,209.09399871826173,212.88599853515626
1653,2020-11-04,0.0,209.18399963378906,213.2339988708496
1654,2020-11-05,0.0,209.99499969482423,213.81049880981445
1655,2020-11-06,0.0,210.71799926757814,214.36199874877929
1656,2020-11-09,0.0,211.7769989013672,214.64449920654297
1657,2020-11-10,0.0,212.06799926757813,214.2334991455078
1658,2020-11-11,0.0,212.53999938964844,213.70299911499023
1659,2020-11-12,1.0,213.85399932861327,213.7084991455078
1660,2020-11-13,0.0,215.13999938964844,213.51899948120118
1661,2020-11-16,0.0,216.1979995727539,213.2414993286133
1662,2020-11-17,0.0,217.41900024414062,213.25649948120116
1663,2020-11-18,0.0,217.38199920654296,213.28299942016602
1664,2020-11-19,0.0,216.31600036621094,213.15550003051757
1665,2020-11-20,0.0,215.31000061035155,213.01399993896484
1666,2020-11-23,0.0,213.96100006103515,212.86899948120117
1667,2020-11-24,0.0,213.46999969482422,212.76899948120118
1668,2020-11-25,0.0,213.74199981689452,213.1409996032715
1669,2020-11-27,-1.0,213.50599975585936,213.67999954223632
1670,2020-11-30,0.0,213.28000030517578,214.20999984741212
1671,2020-12-01,0.0,213.24400024414064,214.72099990844725
1672,2020-12-02,0.0,213.12200012207032,215.27050018310547
1673,2020-12-03,0.0,213.21800079345704,215.3
1674,2020-12-04,0.0,213.5020004272461,214.90900039672852
1675,2020-12-07,0.0,213.71900024414063,214.5145004272461
1676,2020-12-08,1.0,214.02100067138673,213.99100036621093
1677,2020-12-09,0.0,214.5780014038086,214.0240005493164
1678,2020-12-10,0.0,214.24400177001954,213.99300079345704
1679,2020-12-11,0.0,213.76400146484374,213.63500061035157
1680,2020-12-14,0.0,213.66400146484375,213.47200088500978
1681,2020-12-15,0.0,213.7300018310547,213.48700103759765
1682,2020-12-16,0.0,213.71700134277344,213.41950073242188
1683,2020-12-17,0.0,214.24300079345704,213.73050079345703
1684,2020-12-18,0.0,214.68000030517578,214.09100036621095
1685,2020-12-21,0.0,214.9980010986328,214.3585006713867
1686,2020-12-22,0.0,215.87000122070313,214.94550094604492
1687,2020-12-23,0.0,216.66500091552734,215.62150115966796
1688,2020-12-24,0.0,217.63000030517577,215.93700103759767
1689,2020-12-28,0.0,219.06999969482422,216.417000579834
1690,2020-12-29,0.0,220.39099884033203,217.0275001525879
1691,2020-12-30,0.0,221.3969985961914,217.56350021362306
1692,2020-12-31,0.0,222.0919982910156,217.90449981689454
1693,2021-01-04,0.0,222.35799865722657,218.3004997253418
1694,2021-01-05,0.0,222.2249984741211,218.45249938964844
1695,2021-01-06,0.0,221.68699798583984,218.34249954223634
1696,2021-01-07,0.0,220.8219970703125,218.34599914550782
1697,2021-01-08,0.0,220.37899627685547,218.5219985961914
1698,2021-01-11,0.0,220.08399658203126,218.85699844360352
1699,2021-01-12,0.0,219.28899688720702,219.17949829101562
1700,2021-01-13,-1.0,218.05999755859375,219.2254981994629
1701,2021-01-14,0.0,217.12799835205078,219.2624984741211
1702,2021-01-15,0.0,216.30999908447265,219.20099868774415
1703,2021-01-19,0.0,215.43199920654297,218.89499893188477
1704,2021-01-20,0.0,215.4759994506836,218.85049896240236
1705,2021-01-21,0.0,216.72899932861327,219.20799865722657
1706,2021-01-22,0.0,218.03300018310546,219.427498626709
1707,2021-01-25,0.0,219.0770004272461,219.72799835205078
1708,2021-01-26,1.0,220.41600036621094,220.2499984741211
1709,2021-01-27,0.0,222.56600036621094,220.927498626709
1710,2021-01-28,0.0,224.725,221.3924987792969
1711,2021-01-29,0.0,226.73300018310547,221.9304992675781
1712,2021-02-01,0.0,228.88699951171876,222.5984992980957
1713,2021-02-02,0.0,231.64199981689453,223.53699951171876
1714,2021-02-03,0.0,233.8290008544922,224.6525001525879
1715,2021-02-04,0.0,235.6250015258789,226.1770004272461
1716,2021-02-05,0.0,237.14000091552734,227.5865005493164
1717,2021-02-08,0.0,238.54300079345703,228.81000061035155
1718,2021-02-09,0.0,239.54400024414062,229.9800003051758
1719,2021-02-10,0.0,240.24400024414064,231.40500030517578
1720,2021-02-11,0.0,241.16100006103517,232.94300003051757
1721,2021-02-12,0.0,241.9549987792969,234.34399948120117
1722,2021-02-16,0.0,242.95199890136718,235.91949920654298
1723,2021-02-17,0.0,242.9539993286133,237.2979995727539
1724,2021-02-18,0.0,243.1769989013672,238.50299987792968
1725,2021-02-19,0.0,243.28599853515624,239.45550003051758
1726,2021-02-22,0.0,242.80499877929688,239.9724998474121
1727,2021-02-23,0.0,241.52299957275392,240.03300018310546
1728,2021-02-24,0.0,240.33699951171874,239.94049987792968
1729,2021-02-25,-1.0,239.0449996948242,239.6444999694824
1730,2021-02-26,0.0,237.71999969482422,239.44049987792968
1731,2021-03-01,0.0,236.91699981689453,239.4359992980957
1732,2021-03-02,0.0,236.11499938964843,239.53349914550782
1733,2021-03-03,0.0,235.1989990234375,239.07649917602538
1734,2021-03-04,0.0,233.69299926757813,238.43499908447265
1735,2021-03-05,0.0,232.2699996948242,237.77799911499022
1736,2021-03-08,0.0,231.66499938964844,237.23499908447266
1737,2021-03-09,0.0,231.9199996948242,236.72149963378905
1738,2021-03-10,0.0,232.61900024414064,236.47799987792968
1739,2021-03-11,0.0,232.90700073242186,235.97600021362305
1740,2021-03-12,0.0,233.15500030517578,235.4375
1741,2021-03-15,0.0,233.06100158691407,234.9890007019043
1742,2021-03-16,0.0,232.98800201416014,234.5515007019043
1743,2021-03-17,0.0,233.38700103759766,234.2930000305176
1744,2021-03-18,1.0,233.96900024414063,233.83099975585938
1745,2021-03-19,0.0,234.11900024414064,233.19449996948242
1746,2021-03-22,0.0,234.00900115966797,232.8370002746582
1747,2021-03-23,0.0,234.47000122070312,233.19500045776368
1748,2021-03-24,0.0,234.55500183105468,233.58700103759764
1749,2021-03-25,0.0,234.58900146484376,233.7480010986328
1750,2021-03-26,0.0,234.34300231933594,233.74900131225587
1751,2021-03-29,0.0,234.5060012817383,233.78350143432618
1752,2021-03-30,0.0,234.2310012817383,233.60950164794923
1753,2021-03-31,0.0,233.9070022583008,233.64700164794922
1754,2021-04-01,0.0,234.4980026245117,234.23350143432617
1755,2021-04-05,0.0,235.67200164794923,234.89550094604493
1756,2021-04-06,0.0,237.40600128173827,235.70750122070314
1757,2021-04-07,0.0,238.43800048828126,236.4540008544922
1758,2021-04-08,0.0,239.93000030517578,237.24250106811525
1759,2021-04-09,0.0,241.68699951171874,238.13800048828125
1760,2021-04-12,0.0,244.00299987792968,239.17300109863282
1761,2021-04-13,0.0,246.07000122070312,240.2880012512207
1762,2021-04-14,0.0,248.46500244140626,241.34800186157227
1763,2021-04-15,0.0,250.96700134277344,242.4370018005371
1764,2021-04-16,0.0,253.06700134277344,243.7825019836426
1765,2021-04-19,0.0,254.81000213623048,245.24100189208986
1766,2021-04-20,0.0,255.83100280761718,246.61850204467774
1767,2021-04-21,0.0,256.9440032958984,247.69100189208984
1768,2021-04-22,0.0,257.68800201416013,248.80900115966796
1769,2021-04-23,0.0,258.18900299072266,249.9380012512207
1770,2021-04-26,0.0,258.8840026855469,251.4435012817383
1771,2021-04-27,0.0,259.3160003662109,252.69300079345703
1772,2021-04-28,0.0,259.1759979248047,253.82050018310548
1773,2021-04-29,0.0,258.92899932861326,254.94800033569337
1774,2021-04-30,0.0,257.95599975585935,255.5115005493164
1775,2021-05-03,0.0,257.27699890136716,256.04350051879885
1776,2021-05-04,0.0,256.5919982910156,256.2115005493164
1777,2021-05-05,-1.0,255.60399780273437,256.2740005493164
1778,2021-05-06,0.0,254.22799835205078,255.95800018310547
1779,2021-05-07,0.0,253.65499725341797,255.9220001220703
1780,2021-05-10,0.0,252.57599639892578,255.72999954223633
1781,2021-05-11,0.0,250.872998046875,255.09449920654296
1782,2021-05-12,0.0,249.48199920654298,254.32899856567383
1783,2021-05-13,0.0,248.11599884033203,253.52249908447266
1784,2021-05-14,0.0,247.6999984741211,252.82799911499023
1785,2021-05-17,0.0,247.01499938964844,252.1459991455078
1786,2021-05-18,0.0,246.5449996948242,251.56849899291993
1787,2021-05-19,0.0,245.56999969482422,250.5869987487793
1788,2021-05-20,0.0,245.3210006713867,249.77449951171874
1789,2021-05-21,0.0,244.86300201416014,249.25899963378907
1790,2021-05-24,0.0,244.55500183105468,248.56549911499025
1791,2021-05-25,0.0,245.277001953125,248.075
1792,2021-05-26,0.0,246.2030014038086,247.84250030517578
1793,2021-05-27,0.0,247.14000091552734,247.62799987792968
1794,2021-05-28,0.0,247.68200073242187,247.69099960327148
1795,2021-06-01,1.0,248.15,247.5824996948242
1796,2021-06-02,0.0,248.33600006103515,247.44049987792968
1797,2021-06-03,0.0,248.9270004272461,247.24850006103514
1798,2021-06-04,0.0,249.30699920654297,247.31399993896486
1799,2021-06-07,0.0,249.547998046875,247.20550003051758
1800,2021-06-08,0.0,250.28499908447264,247.42000045776368
1801,2021-06-09,0.0,250.48899841308594,247.88300018310548
1802,2021-06-10,0.0,250.7749984741211,248.48899993896484
1803,2021-06-11,0.0,251.45699768066407,249.2984992980957
1804,2021-06-14,0.0,252.1469970703125,249.91449890136718
1805,2021-06-15,0.0,253.0009963989258,250.57549819946288
1806,2021-06-16,0.0,254.12799530029298,251.23199768066405
1807,2021-06-17,0.0,255.21299591064454,252.06999816894532
