,Date,signal,short_mavg,long_mavg,momentum,rsi,adx,+DI,-DI
819,2017-07-14,1.0,69.7229995727539,70.3523333231608,2.779998779296875,57.31592251165205,27.732948034616026,27.51322585202744,18.636128161253353
820,2017-07-17,1.0,70.125,70.43100001017253,2.8000030517578125,63.276812211608295,26.248958453881013,26.715247114541896,19.2471497473545
821,2017-07-18,1.0,70.5009994506836,70.46833318074545,2.399993896484375,71.87164684522959,25.88920403772764,27.760264665406492,12.429030980158277
822,2017-07-19,1.0,71.02499923706054,70.50833307902018,2.0,71.78108566526303,26.568537251164933,32.49680022033925,10.167321351158817
823,2017-07-20,-1.0,71.61599960327149,70.55966644287109,1.94000244140625,84.22939950212975,29.850974095431305,35.75761436771836,5.925908039327606
824,2017-07-21,1.0,72.09099960327148,70.59099960327148,0.649993896484375,79.06698717422213,33.17320098438704,35.94167864872714,6.56497177427923
825,2017-07-24,-1.0,72.49799957275391,70.64066619873047,0.44000244140625,84.85237270224503,36.16087609776937,38.27686720762077,2.1892477289625965
826,2017-07-25,-1.0,72.87799987792968,70.79233296712239,0.3000030517578125,84.20347908504476,39.28703645267695,44.81752377642862,2.2627564061868277
827,2017-07-26,-1.0,73.24299926757813,70.93633295694987,0.15999603271484375,88.59158122996612,43.0074114158439,46.65665081556008,1.5777544928028027
828,2017-07-27,1.0,73.46899948120117,71.03133290608724,0.31000518798828125,76.05637586488876,45.53833821965634,36.421511656139835,12.022609771021033
829,2017-07-28,-1.0,73.51199951171876,71.1446662902832,-0.8600006103515625,72.83581307747141,47.545842502034986,34.19913610549487,10.678185260068355
830,2017-07-31,-1.0,73.56199951171875,71.26366628011068,-0.5,69.27451361297625,50.43588906550283,31.805194549679634,10.601695081988716
831,2017-08-01,-1.0,73.5629997253418,71.35033289591472,-1.2399978637695312,61.93656773924019,53.53662278741526,28.088251958680072,10.882328851809008
832,2017-08-02,-1.0,73.46800003051757,71.40799967447917,-1.2099990844726562,54.305846071332795,53.291569480704254,22.09385979311933,18.26709618992743
833,2017-08-03,-1.0,73.26900024414063,71.47399978637695,-0.4799957275390625,43.42382950934561,53.298975298800215,13.214894895319832,19.55171687977685
834,2017-08-04,-1.0,73.1640007019043,71.535999806722,-0.9000015258789062,42.9473876953125,52.75148437108696,16.259581152015414,19.312911790793823
835,2017-08-07,-1.0,73.09100112915038,71.62633336385092,-0.29999542236328125,40.96384619273553,50.52569962267824,16.372056364855062,18.831582756046483
836,2017-08-08,1.0,72.92000045776368,71.64933319091797,-0.4600067138671875,38.8773540463505,49.168218632354865,10.842514223369644,21.684916660751323
837,2017-08-09,1.0,72.71100082397462,71.72066650390624,0.05999755859375,31.656200916806085,46.707220588798826,9.124918969751752,19.89520848740493
838,2017-08-10,1.0,72.52500076293946,71.81033325195312,-0.5,27.96299462127837,45.014569777124315,9.124918969751752,24.30810439435025
839,2017-08-11,-1.0,72.41900100708008,71.88466669718424,-1.19000244140625,41.26984703658358,40.78454536215825,12.243432398547336,22.71757828909217
840,2017-08-14,1.0,72.39500045776367,72.0273333231608,0.970001220703125,45.5881824954448,35.67747670031181,15.061921957659466,22.0769803115355
841,2017-08-15,1.0,72.44400024414062,72.16933314005534,1.339996337890625,44.09670144578994,30.365029789785545,14.600580927339946,21.48753339176235
842,2017-08-16,1.0,72.5229995727539,72.33866628011067,1.4399948120117188,53.72906411377463,28.444281597755708,19.7004246175299,12.209668478291928
843,2017-08-17,1.0,72.66199951171875,72.51566645304362,1.970001220703125,45.84414992489488,24.71422044722627,18.718902061892056,18.647603853469963
844,2017-08-18,-1.0,72.6489990234375,72.6346664428711,-0.7900009155273438,48.59060526399333,21.896667030582876,17.946886679606884,22.18227087705769
845,2017-08-21,-1.0,72.61599884033203,72.73499984741211,-1.1199951171875,47.19685990218031,19.721479410457725,18.274151554482977,24.075371151690582
846,2017-08-22,-1.0,72.64199905395508,72.8133331298828,-0.9899978637695312,55.38279858983591,20.344115227837456,23.871914923861475,16.52109356953748
847,2017-08-23,-1.0,72.71299896240234,72.8889996846517,-0.6200027465820312,53.27963772143075,20.294026891810905,24.020317013173173,16.473135710849082
848,2017-08-24,1.0,72.7969985961914,72.93033294677734,0.470001220703125,50.06106325519783,19.707182756388825,19.80994543418417,19.956119803866454
849,2017-08-25,1.0,72.9219985961914,72.95099970499675,0.3899993896484375,52.61193604955704,19.74835484319209,23.00502959066701,19.769966158588424
850,2017-08-28,1.0,72.9219985961914,72.95966618855795,0.7099990844726562,50.26110323712237,18.737463674162022,24.483555920843333,16.602913182990694
851,2017-08-29,-1.0,72.78799896240234,72.93166631062826,-0.7099990844726562,53.835999927338925,16.352783362987584,23.809523809523807,22.098244442854988
